step,agent_id,type,wealth,position,mood,moral_value,is_high_moral,employed,wage,reservation_wage,protesting,last_action,last_speech,employer_wealth,transparent
1,Poor_48,PoorAgent,3.02,"(0, 7)",-0.09233448100673125,0.92,True,True,2.7,,False,,,811.39,False
1,Poor_49,PoorAgent,1.87,"(1, 2)",0.03663734408399502,0.99,True,True,3.47,,False,,,837.39,False
1,Poor_50,PoorAgent,9.22,"(7, 16)",-0.10272325579934215,0.81,True,True,2.84,,False,,,896.74,False
1,Poor_51,PoorAgent,8.61,"(20, 25)",0.07413150314947625,0.97,True,True,2.57,,False,,,575.47,False
1,Poor_52,PoorAgent,4.3,"(25, 10)",-0.014173851167340962,0.77,True,True,3.03,,False,,,918.82,False
1,Poor_53,PoorAgent,2.9,"(10, 10)",0.07298584087672244,0.93,True,True,2.15,,False,,,646.25,False
1,Poor_54,PoorAgent,1.87,"(19, 19)",0.023569903295828754,0.74,True,True,3.64,,False,,,564.48,False
1,Poor_55,PoorAgent,8.93,"(13, 0)",-0.1444297750450313,0.99,True,True,3.8,,False,,,726.15,False
1,Poor_56,PoorAgent,5.81,"(16, 19)",-0.05979219640213024,0.81,True,True,2.33,,False,,,812.98,False
1,Poor_57,PoorAgent,5.19,"(4, 17)",0.16739769965714685,0.81,True,True,3.34,,False,,,992.98,False
1,Poor_58,PoorAgent,6.85,"(23, 23)",-0.15541294017642437,0.9,True,True,2.89,,False,,,675.01,False
1,Poor_59,PoorAgent,8.04,"(26, 22)",-0.09427543227656328,0.99,True,True,2.36,,False,,,944.92,False
1,Poor_60,PoorAgent,4.74,"(19, 2)",-0.171855038022051,0.84,True,True,3.87,,False,,,667.66,False
1,Poor_61,PoorAgent,8.53,"(0, 23)",-0.07347244805851827,0.95,True,True,2.56,,False,,,675.87,False
1,Poor_62,PoorAgent,6.63,"(20, 29)",0.025303858096496823,0.81,True,True,3.5,,False,,,830.05,False
1,Poor_63,PoorAgent,2.73,"(22, 29)",-0.006470038172936399,0.76,True,True,2.01,,False,,,878.25,False
1,Poor_64,PoorAgent,0.09,"(6, 28)",0.016692358576505445,0.73,True,True,3.0,,False,,,545.09,False
1,Poor_65,PoorAgent,5.19,"(1, 14)",-0.1360456110080222,0.89,True,True,3.71,,False,,,617.5899999999999,False
1,Poor_66,PoorAgent,1.93,"(29, 10)",0.18426536451883896,0.71,True,True,2.6,,False,,,924.4,False
1,Poor_67,PoorAgent,1.53,"(29, 19)",0.024239705261116573,0.71,True,True,3.64,,False,,,580.82,False
1,Poor_68,PoorAgent,8.16,"(15, 29)",0.04235550238585439,0.99,True,True,3.68,,False,,,811.39,False
1,Poor_69,PoorAgent,5.04,"(13, 21)",0.09834916331745996,0.96,True,True,2.03,,False,,,837.39,False
1,Poor_70,PoorAgent,3.39,"(14, 27)",-0.01183807994001071,0.93,True,True,2.57,,False,,,896.74,False
1,Poor_71,PoorAgent,6.64,"(12, 8)",-0.03416500646654663,0.78,True,True,3.06,,False,,,575.47,False
1,Poor_72,PoorAgent,6.8,"(18, 23)",0.10728943479490449,0.84,True,True,3.66,,False,,,918.82,False
1,Poor_73,PoorAgent,6.88,"(23, 22)",-0.11745049714610004,0.83,True,True,2.69,,False,,,646.25,False
1,Poor_74,PoorAgent,6.29,"(26, 20)",-0.0510018340516821,0.94,True,True,3.77,,False,,,564.48,False
1,Poor_75,PoorAgent,8.04,"(11, 0)",0.164999858545608,0.77,True,True,3.62,,False,,,726.15,False
1,Poor_76,PoorAgent,6.09,"(15, 3)",-0.1427764386052156,0.81,True,True,3.29,,False,,,812.98,False
1,Poor_77,PoorAgent,9.22,"(26, 9)",-0.04933012724420932,0.89,True,True,2.4,,False,,,992.98,False
1,Poor_78,PoorAgent,7.25,"(20, 28)",-0.18686065010553535,0.91,True,True,3.27,,False,,,675.01,False
1,Poor_79,PoorAgent,2.54,"(7, 22)",-0.08976601053502474,0.8,True,True,3.0,,False,,,944.92,False
1,Poor_80,PoorAgent,3.78,"(4, 11)",-0.06520943872966775,0.77,True,True,3.07,,False,,,667.66,False
1,Poor_81,PoorAgent,3.1,"(11, 9)",0.1799799923520748,0.9,True,True,2.33,,False,,,675.87,False
1,Poor_82,PoorAgent,9.07,"(4, 7)",0.11818792488821678,0.76,True,True,2.44,,False,,,830.05,False
1,Poor_83,PoorAgent,2.56,"(7, 28)",-0.018171935654877597,1.0,True,True,3.41,,False,,,878.25,False
1,Poor_84,PoorAgent,5.55,"(26, 21)",-0.06503628180008555,0.76,True,True,2.11,,False,,,545.09,False
1,Poor_85,PoorAgent,7.18,"(19, 3)",-0.18304253405510754,0.91,True,True,2.3,,False,,,617.5899999999999,False
1,Poor_86,PoorAgent,3.58,"(24, 22)",-0.15487675670490264,0.77,True,True,2.16,,False,,,924.4,False
1,Poor_87,PoorAgent,4.67,"(11, 9)",-0.05726579365702841,0.71,True,True,2.5,,False,,,580.82,False
1,Poor_88,PoorAgent,1.32,"(6, 13)",-0.0852061305631632,0.82,True,True,3.62,,False,,,811.39,False
1,Poor_89,PoorAgent,5.61,"(7, 5)",0.07811530550261858,0.72,True,True,3.04,,False,,,837.39,False
1,Poor_90,PoorAgent,3.81,"(25, 5)",-0.03601475612172339,0.83,True,True,2.16,,False,,,896.74,False
1,Poor_91,PoorAgent,6.66,"(29, 12)",0.06166089442467715,0.93,True,True,3.34,,False,,,575.47,False
1,Poor_92,PoorAgent,7.53,"(7, 28)",0.19840551125209877,0.95,True,True,2.11,,False,,,918.82,False
1,Poor_93,PoorAgent,6.87,"(15, 23)",0.03984383323737073,0.98,True,True,2.03,,False,,,646.25,False
1,Poor_94,PoorAgent,2.42,"(7, 18)",0.08315805085299205,0.81,True,True,3.39,,False,,,564.48,False
1,Poor_95,PoorAgent,9.19,"(14, 11)",-0.1627490295760529,0.96,True,True,3.06,,False,,,726.15,False
1,Poor_96,PoorAgent,0.43,"(20, 4)",-0.031888320957167926,0.87,True,True,2.45,,False,,,812.98,False
1,Poor_97,PoorAgent,9.34,"(11, 25)",-0.11115042177531276,0.98,True,True,3.54,,False,,,992.98,False
1,Poor_98,PoorAgent,3.59,"(10, 7)",0.16947180204586154,0.75,True,True,2.06,,False,,,675.01,False
1,Poor_99,PoorAgent,0.36,"(25, 0)",0.11925745117657177,0.71,True,True,3.67,,False,,,944.92,False
1,Poor_100,PoorAgent,7.08,"(6, 5)",-0.16890383871505865,0.73,True,True,2.9,,False,,,667.66,False
1,Poor_101,PoorAgent,7.23,"(5, 24)",-0.042558557825933624,0.89,True,True,3.28,,False,,,675.87,False
1,Poor_102,PoorAgent,8.2,"(19, 11)",-0.018553853319023483,0.99,True,True,3.9,,False,,,830.05,False
1,Poor_103,PoorAgent,5.6,"(23, 0)",-0.021571647186341414,0.84,True,True,3.33,,False,,,878.25,False
1,Poor_104,PoorAgent,3.28,"(11, 22)",-0.169200607528268,0.8,True,True,3.62,,False,,,545.09,False
1,Poor_105,PoorAgent,7.33,"(12, 15)",0.020949393083765866,0.81,True,True,2.03,,False,,,617.5899999999999,False
1,Poor_106,PoorAgent,2.55,"(27, 22)",-0.19714712591713607,0.81,True,True,2.45,,False,,,924.4,False
1,Poor_107,PoorAgent,4.05,"(23, 5)",0.029734604700236422,0.71,True,True,3.54,,False,,,580.82,False
1,Poor_108,PoorAgent,7.18,"(28, 23)",0.10802940797981536,0.71,True,True,2.86,,False,,,811.39,False
1,Poor_109,PoorAgent,9.38,"(11, 20)",-0.01355780505092885,0.87,True,True,3.7,,False,,,837.39,False
1,Poor_110,PoorAgent,7.75,"(12, 17)",-0.17295053373559166,0.8,True,True,3.9,,False,search_job,,896.74,False
1,Poor_111,PoorAgent,3.35,"(4, 21)",-0.00028358762613184263,0.92,True,True,2.97,,False,,,575.47,False
1,Poor_112,PoorAgent,1.33,"(22, 2)",-0.019153619131018262,0.75,True,True,2.3,,False,,,918.82,False
1,Poor_113,PoorAgent,8.24,"(1, 15)",-0.1138114209634483,0.75,True,True,3.98,,False,,,646.25,False
1,Poor_114,PoorAgent,4.41,"(10, 25)",0.1622221995758445,0.99,True,True,2.47,,False,,,564.48,False
1,Poor_115,PoorAgent,6.45,"(27, 22)",-0.018819337108351958,0.85,True,True,2.91,,False,,,726.15,False
1,Poor_116,PoorAgent,0.78,"(6, 24)",-0.14015024679187033,0.94,True,True,2.68,,False,,,812.98,False
1,Poor_117,PoorAgent,8.13,"(29, 14)",0.0664362900413154,0.83,True,True,3.46,,False,,,992.98,False
1,Poor_118,PoorAgent,1.83,"(20, 0)",0.035253832730513635,0.71,True,True,3.29,,False,,,675.01,False
1,Poor_119,PoorAgent,6.64,"(20, 13)",0.16325966656498603,0.74,True,True,3.42,,False,,,944.92,False
1,Poor_120,PoorAgent,0.86,"(18, 8)",-0.08430173274785786,0.78,True,True,3.8,,False,,,667.66,False
1,Poor_121,PoorAgent,8.09,"(18, 19)",-0.08117048560610725,0.84,True,True,2.1,,False,,,675.87,False
1,Poor_122,PoorAgent,4.68,"(24, 24)",-0.16606917673991944,0.98,True,True,3.92,,False,,,830.05,False
1,Poor_123,PoorAgent,6.02,"(26, 0)",-0.17604311260383507,0.79,True,True,3.6,,False,,,878.25,False
1,Poor_124,PoorAgent,6.6,"(4, 25)",0.006610479971430661,0.99,True,True,2.54,,False,,,545.09,False
1,Poor_125,PoorAgent,4.78,"(9, 9)",0.08037922032211664,0.85,True,True,2.55,,False,,,617.5899999999999,False
1,Poor_126,PoorAgent,5.82,"(4, 11)",0.1670208520367097,0.9,True,True,3.73,,False,,,924.4,False
1,Poor_127,PoorAgent,0.24,"(10, 24)",0.11762785142038668,0.78,True,True,2.48,,False,,,580.82,False
1,Poor_128,PoorAgent,6.04,"(6, 8)",-0.09946868414367534,0.87,True,True,2.68,,False,,,811.39,False
1,Poor_129,PoorAgent,9.56,"(9, 22)",0.05943508061634223,0.95,True,True,3.48,,False,,,837.39,False
1,Poor_130,PoorAgent,4.73,"(17, 8)",-0.18022097984117535,0.77,True,True,3.33,,False,,,896.74,False
1,Poor_131,PoorAgent,6.66,"(1, 18)",0.026818066739302177,0.77,True,True,3.19,,False,,,575.47,False
1,Poor_132,PoorAgent,6.72,"(29, 14)",0.06915846187399266,0.88,True,True,3.79,,False,,,918.82,False
1,Poor_133,PoorAgent,3.83,"(5, 12)",-0.1723802160719249,0.74,True,True,3.46,,False,,,646.25,False
1,Poor_134,PoorAgent,9.56,"(29, 2)",-0.09523908351104936,0.82,True,True,2.89,,False,,,564.48,False
1,Poor_135,PoorAgent,6.63,"(24, 23)",0.1904559593481973,0.88,True,True,2.91,,False,,,726.15,False
1,Poor_136,PoorAgent,0.41,"(13, 28)",-0.1979759269016782,0.9,True,True,3.6,,False,,,812.98,False
1,Poor_137,PoorAgent,3.04,"(0, 15)",-0.1438155287275238,0.74,True,True,3.85,,False,,,992.98,False
1,Poor_138,PoorAgent,5.91,"(28, 0)",0.1870269801039794,0.78,True,True,3.73,,False,,,675.01,False
1,Poor_139,PoorAgent,2.29,"(5, 26)",-0.08242121809304313,0.88,True,True,2.79,,False,,,944.92,False
1,Poor_140,PoorAgent,0.84,"(1, 7)",-0.1962295842154947,0.91,True,True,2.99,,False,,,667.66,False
1,Poor_141,PoorAgent,3.07,"(2, 26)",0.07618516880770937,0.88,True,True,3.38,,False,,,675.87,False
1,Poor_142,PoorAgent,7.46,"(23, 27)",0.1010677081844229,0.94,True,True,3.79,,False,,,830.05,False
1,Poor_143,PoorAgent,8.31,"(11, 2)",-0.07591586130514912,0.72,True,True,3.2,,False,,,878.25,False
1,Poor_144,PoorAgent,8.83,"(23, 8)",-0.14177088815521635,0.99,True,True,2.76,,False,,,545.09,False
1,Poor_145,PoorAgent,4.67,"(5, 4)",-0.09253068484378756,0.89,True,True,2.74,,False,,,617.5899999999999,False
1,Poor_146,PoorAgent,8.29,"(11, 0)",0.15629207717433763,0.73,True,True,3.25,,False,,,924.4,False
1,Poor_147,PoorAgent,9.6,"(14, 6)",-0.11942802886376805,0.92,True,True,2.35,,False,,,580.82,False
1,Poor_148,PoorAgent,4.29,"(11, 25)",-0.18958696183664037,0.89,True,True,3.6,,False,,,811.39,False
1,Poor_149,PoorAgent,0.0,"(22, 25)",-0.15182727550566355,0.92,True,True,2.02,,False,,,837.39,False
1,Poor_150,PoorAgent,0.03,"(16, 25)",0.007502454031241779,0.94,True,True,3.86,,False,,,896.74,False
1,Poor_151,PoorAgent,2.71,"(9, 0)",-0.054860666993224394,0.9,True,True,3.33,,False,,,575.47,False
1,Poor_152,PoorAgent,8.25,"(18, 7)",0.09883758126377967,0.89,True,True,2.62,,False,,,918.82,False
1,Poor_153,PoorAgent,7.45,"(8, 20)",0.16937262672766634,0.94,True,True,2.69,,False,,,646.25,False
1,Poor_154,PoorAgent,5.32,"(8, 26)",-0.14845069017648443,0.95,True,True,2.54,,False,,,564.48,False
1,Poor_155,PoorAgent,8.45,"(21, 26)",-0.031170787794235266,0.84,True,True,2.63,,False,,,726.15,False
1,Poor_156,PoorAgent,3.24,"(1, 22)",-0.14588750563415878,0.88,True,True,2.37,,False,,,812.98,False
1,Poor_157,PoorAgent,7.46,"(29, 4)",0.04477889619252409,0.95,True,True,3.9,,False,,,992.98,False
1,Poor_158,PoorAgent,8.75,"(5, 19)",-0.15946650447996003,0.96,True,True,2.5,,False,,,675.01,False
1,Poor_159,PoorAgent,4.79,"(1, 7)",-0.1456689801188291,0.75,True,True,2.39,,False,,,944.92,False
1,Poor_160,PoorAgent,6.45,"(5, 25)",-0.10509976044783081,0.77,True,True,2.99,,False,,,667.66,False
1,Poor_161,PoorAgent,3.04,"(0, 3)",0.11013879459832193,0.79,True,True,3.78,,False,,,675.87,False
1,Poor_162,PoorAgent,1.56,"(14, 13)",0.02834237480589291,0.93,True,True,2.43,,False,,,830.05,False
1,Poor_163,PoorAgent,3.74,"(7, 8)",-0.16110662000938702,0.83,True,True,2.19,,False,,,878.25,False
1,Poor_164,PoorAgent,4.43,"(27, 16)",0.012863047813699346,0.77,True,True,2.29,,False,,,545.09,False
1,Poor_165,PoorAgent,1.17,"(26, 2)",-0.16332543581445824,0.8,True,True,3.86,,False,,,617.5899999999999,False
1,Poor_166,PoorAgent,9.32,"(18, 2)",0.1609320484346854,0.77,True,True,2.99,,False,,,924.4,False
1,Poor_167,PoorAgent,4.95,"(23, 0)",0.10090343318068234,0.72,True,True,3.43,,False,search_job,,580.82,False
1,Poor_168,PoorAgent,4.93,"(4, 24)",-0.06344551188229214,0.7,True,True,2.65,,False,,,811.39,False
1,Poor_169,PoorAgent,5.42,"(14, 11)",0.0681753189789085,0.96,True,True,2.09,,False,,,837.39,False
1,Poor_170,PoorAgent,3.24,"(23, 27)",-0.11509334182508187,0.72,True,True,3.43,,False,,,896.74,False
1,Poor_171,PoorAgent,2.77,"(4, 12)",-0.05385171385492371,0.94,True,True,3.3,,False,,,575.47,False
1,Poor_172,PoorAgent,0.47,"(26, 20)",-0.17355816144976216,0.75,True,True,3.66,,False,,,918.82,False
1,Poor_173,PoorAgent,3.65,"(21, 29)",0.09905964848245008,0.88,True,True,3.28,,False,,,646.25,False
1,Poor_174,PoorAgent,3.56,"(1, 4)",0.09706301104332293,0.97,True,True,2.74,,False,,,564.48,False
1,Poor_175,PoorAgent,2.4,"(6, 4)",0.07792031770327429,0.79,True,True,2.33,,False,,,726.15,False
1,Poor_176,PoorAgent,9.65,"(7, 20)",-0.008552251002332284,0.77,True,True,2.7,,False,,,812.98,False
1,Poor_177,PoorAgent,4.52,"(29, 20)",0.09048368289126302,0.95,True,True,3.63,,False,,,992.98,False
1,Poor_178,PoorAgent,5.9,"(3, 23)",-0.1576520453323207,0.8,True,True,3.46,,False,,,675.01,False
1,Poor_179,PoorAgent,9.3,"(2, 12)",0.19844372481139655,0.79,True,True,3.69,,False,,,944.92,False
1,Poor_180,PoorAgent,4.48,"(25, 15)",0.10511490382118327,0.83,True,True,2.95,,False,,,667.66,False
1,Rich_181,RichAgent,675.87,"(16, 11)",0.5,0.96,True,,50.0,,,idle,,,False
1,Rich_182,RichAgent,830.05,"(28, 5)",0.5,0.92,True,,0.0,,,idle,,,False
1,Rich_183,RichAgent,878.25,"(23, 18)",0.5,0.71,True,,0.0,,,idle,,,False
1,Rich_184,RichAgent,545.09,"(2, 9)",0.5,0.73,True,,0.0,,,idle,,,False
1,Rich_185,RichAgent,617.5899999999999,"(21, 1)",0.5,0.89,True,,0.0,,,idle,,,False
1,Rich_186,RichAgent,924.4,"(13, 27)",0.5,0.78,True,,0.0,,,idle,,,False
1,Rich_187,RichAgent,580.82,"(29, 13)",0.5,0.97,True,,0.0,,,idle,,,False
1,Rich_188,RichAgent,811.39,"(25, 1)",0.5,0.91,True,,0.0,,,idle,,,False
1,Rich_189,RichAgent,837.39,"(13, 3)",0.5,0.81,True,,0.0,,,idle,,,False
1,Rich_190,RichAgent,896.74,"(28, 27)",0.5,0.96,True,,0.0,,,idle,,,False
1,Rich_191,RichAgent,575.47,"(14, 13)",0.5,0.78,True,,0.0,,,idle,,,False
1,Rich_192,RichAgent,918.82,"(12, 24)",0.5,0.74,True,,0.0,,,idle,,,False
1,Rich_193,RichAgent,646.25,"(18, 26)",0.5,0.91,True,,0.0,,,idle,,,False
1,Rich_194,RichAgent,564.48,"(10, 16)",0.5,0.92,True,,0.0,,,idle,,,False
1,Rich_195,RichAgent,726.15,"(23, 15)",0.5,0.8,True,,0.0,,,idle,,,False
1,Rich_196,RichAgent,812.98,"(4, 2)",0.5,0.7,True,,0.0,,,idle,,,False
1,Rich_197,RichAgent,992.98,"(10, 22)",0.5,0.94,True,,0.0,,,idle,,,False
1,Rich_198,RichAgent,675.01,"(23, 10)",0.5,0.96,True,,0.0,,,idle,,,False
1,Rich_199,RichAgent,944.92,"(6, 5)",0.5,0.71,True,,0.0,,,idle,,,False
1,Rich_200,RichAgent,667.66,"(12, 1)",0.5,0.91,True,,0.0,,,idle,,,False
2,Poor_1,PoorAgent,5.13,"(23, 0)",0.03934661970228798,1.0,True,True,3.67,,False,,,675.87,False
2,Poor_2,PoorAgent,5.74,"(16, 10)",-0.0412783331287066,0.82,True,True,2.45,,False,,,830.05,False
2,Poor_3,PoorAgent,7.87,"(24, 20)",0.16877850131832028,0.8,True,True,2.94,,False,,,878.25,False
2,Poor_4,PoorAgent,1.31,"(18, 3)",-0.00944491495132102,0.75,True,True,2.5,,False,,,521.07,False
2,Poor_5,PoorAgent,0.66,"(28, 8)",-0.06529536012277534,0.85,True,True,3.81,,False,,,617.5899999999999,False
2,Poor_6,PoorAgent,0.91,"(28, 9)",0.017006763009924958,0.92,True,True,2.97,,False,,,924.4,False
2,Poor_7,PoorAgent,3.88,"(19, 24)",-0.0014822426193731864,0.87,True,True,3.8,,False,,,552.5300000000001,False
2,Poor_8,PoorAgent,3.7,"(0, 3)",0.19981012629221495,0.79,True,True,2.71,,False,,,811.39,False
2,Poor_9,PoorAgent,1.65,"(8, 16)",-0.07558935220650934,0.82,True,True,2.03,,False,,,837.39,False
2,Poor_10,PoorAgent,7.8,"(9, 2)",-0.10738358259337333,0.8,True,True,3.32,,False,,,896.74,False
2,Poor_11,PoorAgent,1.41,"(1, 10)",0.08852643361156659,0.91,True,True,3.66,,False,,,575.47,False
2,Poor_12,PoorAgent,7.6,"(24, 11)",0.0555769217773695,0.95,True,True,2.48,,False,,,918.82,False
2,Poor_13,PoorAgent,9.12,"(28, 11)",0.19588694480736868,0.75,True,True,2.87,,False,,,646.25,False
2,Poor_14,PoorAgent,7.4,"(0, 15)",0.127741423408741,0.8,True,True,2.21,,False,,,564.48,False
2,Poor_15,PoorAgent,2.46,"(0, 5)",0.12392366084725787,0.9,True,True,2.47,,False,,,726.15,False
2,Poor_16,PoorAgent,4.61,"(19, 12)",-0.1866392843922026,0.77,True,True,2.55,,False,,,812.98,False
2,Poor_17,PoorAgent,6.46,"(24, 11)",-0.05189728521614417,0.98,True,True,3.48,,False,,,992.98,False
2,Poor_18,PoorAgent,5.64,"(19, 16)",-0.00872155865944002,0.79,True,True,2.53,,False,,,675.01,False
2,Poor_19,PoorAgent,3.28,"(16, 18)",-0.021601976662942862,0.92,True,True,3.52,,False,,,944.92,False
2,Poor_20,PoorAgent,8.53,"(19, 12)",-0.13497978619527956,0.74,True,True,2.29,,False,,,640.52,False
2,Poor_21,PoorAgent,1.87,"(22, 1)",-0.049750875876517664,0.71,True,True,2.08,,False,,,675.87,False
2,Poor_22,PoorAgent,0.38,"(14, 17)",-0.06837181351924385,0.74,True,True,2.29,,False,,,830.05,False
2,Poor_23,PoorAgent,2.44,"(0, 8)",0.054553033093389325,0.73,True,True,2.02,,False,,,878.25,False
2,Poor_24,PoorAgent,3.38,"(11, 23)",0.007234852309178225,0.72,True,True,2.07,,False,,,521.07,False
2,Poor_25,PoorAgent,8.66,"(17, 27)",-0.019446229480733074,0.85,True,True,3.19,,False,,,617.5899999999999,False
2,Poor_26,PoorAgent,3.79,"(28, 29)",0.08535070846022647,0.77,True,True,3.53,,False,,,924.4,False
2,Poor_27,PoorAgent,8.41,"(14, 19)",-0.03818640141221161,0.95,True,True,3.29,,False,,,552.5300000000001,False
2,Poor_28,PoorAgent,3.93,"(0, 25)",0.009452764164832012,0.97,True,True,2.96,,False,,,811.39,False
2,Poor_29,PoorAgent,4.83,"(18, 10)",0.11199617635718173,0.78,True,True,3.62,,False,,,837.39,False
2,Poor_30,PoorAgent,5.17,"(8, 29)",0.14966816155139423,0.91,True,True,2.12,,False,,,896.74,False
2,Poor_31,PoorAgent,8.61,"(12, 11)",0.049728139240492464,0.96,True,True,3.35,,False,,,575.47,False
2,Poor_32,PoorAgent,2.16,"(14, 19)",0.15865333240159224,0.73,True,True,2.33,,False,,,918.82,False
2,Poor_33,PoorAgent,5.53,"(1, 3)",0.062336476202983326,0.9,True,True,2.89,,False,,,646.25,False
2,Poor_34,PoorAgent,7.89,"(9, 22)",-0.04731361992096539,0.9,True,True,2.27,,False,,,564.48,False
2,Poor_35,PoorAgent,7.82,"(12, 13)",-0.15354357243414493,0.91,True,True,2.74,,False,,,726.15,False
